comments_id,comment-date,comment-author,comment,comment-likes,video-id,video-title,video-date,video-link,video-likes,video-views,video-channel,video-comment-count,final_type,transformed_comment
9863.Ugw_60Z3GDGIn2_Y2zh4AaABAg,2021-05-15T16:02:38Z,Vanessa prado,Ganhei ontem do meu marido S 21ultra vim aqui aprender como usar,1,6LwYbm71AJM,Review GALAXY S21 ULTRA! Agora sim a SAMSUNG fez o que DEVERIA ter FEITO! Análise completa!,2021-04-07T22:00:01Z,https://www.youtube.com/watch?v=6LwYbm71AJM,5287,91701,Be!Tech,430,1, ganh ontem mar s 21ultr vim aqu aprend usar
9866.UgyLMZEtLgfLJY4szVR4AaABAg,2021-03-16T17:48:57Z,Lúcifer Morningstar,"Sou mais meu A51,meu colega  tem um POCO e é  excelente mas mesmo com capa a câmera fica saltada pra fora,muito  fácil de quebrar",0,NpQGI6Tlur4,POCO X3 NFC: TELA 120 Hz é suficiente para ter um BOM CELULAR GAMER? | Análise / Review,2020-12-02T00:01:12Z,https://www.youtube.com/watch?v=NpQGI6Tlur4,4825,82927,TudoCelular,717,0, a51 coleg poc excelent cap cam fic salt facil quebr
9867.UgxkCBh6WfM-6uS0zKx4AaABAg,2021-06-08T00:54:16Z,Ana Carolina,"É o meu primeiro celular q compro dessa marca, tô em dúvida entre o pocoX3 ou um miNote 10",0,6Kr5NbtA9uE,"CHEGOU! POCO X3 NFC da XIAOMI, o SMARTPHONE mais BARATO com TELA de 120Hz - Unboxing e Impressões",2020-10-26T18:20:00Z,https://www.youtube.com/watch?v=6Kr5NbtA9uE,52119,779996,Gesiel Taveira,3552,0, primeir celul compr dess marc to duv pocox3 minot 10
9868.UgwvSmxkChqYgajJToF4AaABAg,2020-02-08T00:35:10Z,Pwcc,"Agora eu me pergunto se eu comprar será que esse celular vai durar muito pq antigamente a Samsung tinha fama dos celulares travar , perder muito desempenho com o tempo será que ainda acontece ? Esse é meu medo pq é um celular bem caro",0,npCMuKdtDKI,GALAXY NOTE 10+ vale a pena? | Análise / Review,2019-09-07T13:30:04Z,https://www.youtube.com/watch?v=npCMuKdtDKI,19166,273305,EscolhaSegura,832,1, agor pergunt compr celul vai dur pq antig samsung fam celul trav perd desempenh temp aind acontec med pq celul bem car
9870.Ugz6VSYwHsFYAcm2V7N4AaABAg,2020-10-19T03:48:43Z,Marcelo Martinazzi,paguei 2400 no meio então acho que ta valendo...,0,jc1xyd19kCA,NOVO iPhone SE 2020: impressionado ou decepcionado? | Análise / Review Completo!,2020-06-02T21:50:19Z,https://www.youtube.com/watch?v=jc1xyd19kCA,7964,107158,EscolhaSegura,694,0, pagu 2400 mei enta acho ta val 
9871.UgwlmURfnjU0NtrfNI54AaABAg,2021-05-15T13:05:00Z,Tec Sil,Engraçado o meu é diferente faço um monte de coisa nele e não trava .,0,3no1FdndZiU,GALAXY A10s - Mais um ERRO da SAMSUNG?! Unboxing e Impressões,2020-01-12T13:50:01Z,https://www.youtube.com/watch?v=3no1FdndZiU,46174,736435,Gesiel Taveira,3811,1, engrac diferent fac mont cois nel nao trav 
9875.UgyP6wlfw-GbBaKzntV4AaABAg,2020-12-07T21:05:38Z,Pablo Maia,Galaxy 20 barato. Onde ???  Pagar 3 .000 em 1 aparelho isso e barato ????,0,tO7miBhfw5E,"GALAXY S20: mais ""BARATO"", mas não PIOR | Análise / Review",2020-03-20T01:38:25Z,https://www.youtube.com/watch?v=tO7miBhfw5E,8075,220575,TudoCelular,463,0, galaxy 20 barat onde pag 3 000 1 aparelh barat 
9877.UgyCaz-Rgcy4X--_Ynl4AaABAg,2021-06-13T23:37:47Z,Antônio Marcos,A capinha e só comprar com o perigo,0,L0BEtx34X30,"CHEGOU! Galaxy M51, um SAMSUNG com BATERIA pra ninguém botar DEFEITO! Unboxing e Impressões",2020-12-15T12:00:05Z,https://www.youtube.com/watch?v=L0BEtx34X30,41688,455088,Gesiel Taveira,2838,0, capinh compr perig
9887.Ugxz_2v0vuGJmxbdAAZ4AaABAg,2021-03-06T11:57:24Z,José SOUSA,Olá amigos este equipamento é mono sim de operadora ou dá para 2 Sim,0,tbf7M86iZd4,XIAOMI Mi 10T Lite 5G - ME APAIXONEI ❤️,2020-10-28T22:00:07Z,https://www.youtube.com/watch?v=tbf7M86iZd4,12254,177329,K Tech,844,0, ola amig equip mon sim oper 2 sim
9888.UgxA2LrDMgNm2nARLBd4AaABAg,2020-07-23T10:52:22Z,BR Synthesizer,"Não é tudo da Philco que é bom...;Aqui em casa tem uma TV de 32 polegadas que foi cara, é horrível, não tem nem áudio stéreo somente mono. Além do mais a TV é muito lenta! Simplesmente horrenda!",0,EpKqOYU3_xw,"Philco Hit PCS01, o primeiro smartphone da empresa que é cheio de acertos [ANÁLISE/REVIEW]",2020-06-26T16:00:12Z,https://www.youtube.com/watch?v=EpKqOYU3_xw,14294,139114,Canaltech,635,-1, nao tud philc bom aqu cas tv 32 poleg car horrivel nao audi ster soment mon alem tv lent simples horrend 
9890.UgwQSMAWvov1VqVHArp4AaABAg,2020-11-06T20:25:33Z,soniwffx,DEPOIS VAM LANÇA O M71 COM 8.000 MNH KKK,1,_E20px4ibD4,"Galaxy M51, a SAMSUNG realmente lançou um MONSTRO! Maior BATERIA em um SMARTPHONE",2020-09-02T14:30:05Z,https://www.youtube.com/watch?v=_E20px4ibD4,21676,199616,Gesiel Taveira,1482,0, vam lanc m71 8 000 mnh kkk
9891.UgwpBDTHbfgBHwoFeC94AaABAg,2021-03-03T01:53:03Z,Gustavo h,"Que plano de fundo lindo , tem como disponobilizar",1,RZQBD4q-le0,LG VELVET é um SMARTPHONE que vale a pena? // Análise!,2020-10-03T13:30:01Z,https://www.youtube.com/watch?v=RZQBD4q-le0,4700,51707,EscolhaSegura,306,1, plan fund lind disponobiliz
9893.UgxI1bItA85awSaSIH54AaABAg,2021-04-19T17:36:27Z,Pablo Michel,Qual a data exata que chega o Android 11 no One Fusion+ ??,0,vkT1Rzy7TtE,Motorola One Fusion e Fusion+ [Unboxing],2020-07-30T16:00:33Z,https://www.youtube.com/watch?v=vkT1Rzy7TtE,20248,237605,Canaltech,632,1, dat exat cheg android 11 one fusion 
9896.Ugw5LU-9lIPWuQYdA5d4AaABAg,2020-05-19T01:25:18Z,jefferson amorim souza,poe esse preço ja pego um galaxy note 10 plus!sem comparacao! e essa chamada matafor de intermediario ????SQN,0,9LhYFm_Hz7A,IPHONE SE: MATADOR de INTERMEDIÁRIOS ANDROID boicotado pelo PREÇO BRASIL | Análise / Review,2020-05-18T16:17:03Z,https://www.youtube.com/watch?v=9LhYFm_Hz7A,3114,54192,TudoCelular,613,0, poe prec peg galaxy not 10 plus comparaca cham matafor intermediari sqn
9897.UgxH4Z1NDepnXQHh87h4AaABAg,2021-03-08T15:47:21Z,William Bruno,Hoje dia 08/03/2021;Ele está custando 2.500,0,qQmNUmdTATo,LG Velvet é BOM MESMO? O maior acerto da LG em 2020? Alguns Dias de Uso,2020-11-14T15:00:25Z,https://www.youtube.com/watch?v=qQmNUmdTATo,13044,143075,Gesiel Taveira,886,1, hoj dia 08 03 2021 cust 2 500
9898.UgxarIFZclQiYn_2JBB4AaABAg,2021-01-26T19:12:11Z,Guilherme Soares,E UM POUCO EMDINHEIRADO,0,6GxDe6Pgoy4,iPhone 12 PRO MAX // 💸 TEM DE SER LOUCO pra gastar R$10.999?? CHOCADO!,2020-12-26T14:00:03Z,https://www.youtube.com/watch?v=6GxDe6Pgoy4,7395,95652,EscolhaSegura,884,1, pouc emdinheir
9899.UgxAxawNjWZYOkaLByB4AaABAg,2020-12-05T21:32:22Z,Dagda,"Abaixo dos 700 reais?Não está meu caro ainda nesse patamar.;Mesmo ele sendo ""básico "".",1,Mci38I3CajU,Galaxy A10s é Bom? Vale a Pena? Análise Completa! (2021),2020-04-01T13:00:12Z,https://www.youtube.com/watch?v=Mci38I3CajU,3533,99724,Canal É Bom?,720,1, abaix 700 rea nao car aind ness patam send basic 
9901.Ugwcr-gSW-lqRsxeBad4AaABAg,2020-08-13T18:07:30Z,Gustavo Freires,"Tem esse modelo de iPhone SE e o outro que parece com o 5s mas também é SE e é tipo cento e poucos euros, qual a diferença dos dois?",0,0LDrhsqMSjM,CHEGOU! iPhone SE 2020 tá em mãos! Minhas PRIMEIRAS IMPRESSÕES! Vale a pena?,2020-05-06T21:36:21Z,https://www.youtube.com/watch?v=0LDrhsqMSjM,20587,350311,EscolhaSegura,1430,1, model iphon outr parec 5s tip cent pouc eur diferenc dois 
9904.Ugz3v--cA58M0wkiH2d4AaABAg,2021-02-08T02:42:30Z,Tulio play,"Um cara que acha que entende de celular. ""Uma distância focal nada bom"" mano, se não tem câmera macro, então não é pra tirar foto macro, se bem que só idiota acha legal uma câmera macro com 2mp, melhor nem ter mesmo. Aprenda mais sobre smartphone e aprenda a fazer um Review",1,z7rKZPLLUUQ,LG VELVET 5G tá na MÃO e QUE CÂMERA TOOOOP 📸,2020-08-10T22:00:21Z,https://www.youtube.com/watch?v=z7rKZPLLUUQ,14966,199797,K Tech,994,1, car acha entend celul distanc focal nad bom man nao cam macr enta nao tir fot macr bem idiot acha legal cam macr 2mp melhor ter aprend sobr smartphon aprend faz review
9905.UgwbYrKJrmnyPWKdzoN4AaABAg,2021-06-10T21:11:11Z,Pedro Schneider,"orra em 30 minutos meu iphone 6s carrega 80%, mas qnd eu tiro do carregador ele dura 1 hora kkkkkkkkkk",1,Puk5EruRgHM,"Samsung Galaxy M51, 7000 mAh de bateria [Análise/Review]",2021-02-03T00:00:10Z,https://www.youtube.com/watch?v=Puk5EruRgHM,20174,291202,Canaltech,1372,1, orra 30 minut iphon 6s carreg 80 qnd tir carreg dur 1 hor kkkkkkkkkk
9907.UgwB-2yMw6RhU_g1lAV4AaABAg,2021-05-14T22:46:01Z,Claydson Araujo,"Bateria ignorante"";Imagino a bateria xingando o apresentador kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk",0,ZtcIhxlHqqs,"SAMSUNG GALAXY M51 | Com 7000 mAh, Essa BATERIA é IGNORANTE! Unboxing e Impressões",2020-11-11T23:27:24Z,https://www.youtube.com/watch?v=ZtcIhxlHqqs,6291,75394,brasiliGEEKS,526,1, bat ignor imagin bat xing apresent kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
9911.Ugy4y7ZPDai1VDKditF4AaABAg,2021-06-20T01:03:26Z,Vitória ff,Minha mãe comprou ele pra mim ontem ❤️ tô assistindo esse vídeo nele,0,IQ3Z6gXpCZk,MOTOROLA ONE FUSION vale a pena? // Análise & Review Completo!,2020-10-04T17:15:01Z,https://www.youtube.com/watch?v=IQ3Z6gXpCZk,7084,161337,EscolhaSegura,759,1, mae compr mim ontem :coracao_vermelho: to assist vid nel
9912.UgyAplch4QNeCWaMgfF4AaABAg,2020-11-22T15:25:27Z,Thiago Delgado,Esses telefone não estão vindo com fone. Antigamente tds viam.,0,z68-Fbg6geo,Samsung GALAXY S20 FE 5G [ SNAPDRAGON EDITION ] está um SHOW !,2020-09-30T22:00:15Z,https://www.youtube.com/watch?v=z68-Fbg6geo,11826,184840,K Tech,1073,1, telefon nao vind fon antig tds viam 
9917.UgzJj-lJMDWEgqfYb4R4AaABAg,2021-01-11T00:56:45Z,Solange Santos,"Gesiel, tenho uma dúvida estou querendo comprar o poco x3 ou o Mi 10 lite 5g só que estou muito na dúvida entre os dois você conhece bem os dois aparelhos pode me dar uma ajuda a escolher o novo aparelho?",0,s1dvvUUQCGY,"CHEGOU! Xiaomi Mi 10T Lite, o INTERMEDIÁRIO PREMIUM com 5G! Unboxing e Impressões",2021-01-06T13:30:03Z,https://www.youtube.com/watch?v=s1dvvUUQCGY,9663,106639,Gesiel Taveira,750,1, gesiel duv quer compr poc x3 mi 10 lit 5g duv dois conhec bem dois aparelh pod dar ajud escolh nov aparelh 
9918.UgwKCsyimKUFbYwVowZ4AaABAg,2021-01-17T01:48:12Z,theuzinho 555,Eu tenho um cll de 2017  Lenovo k6 vibe e quero esse cll,0,yjVrU4tenzE,"MOTOROLA ONE FUSION PLUS em 2021! Agora MAIS BARATO, vale a pena comprar? REVIEW/ANÁLISE",2021-01-06T21:00:31Z,https://www.youtube.com/watch?v=yjVrU4tenzE,2029,57672,Oficina da Net,321,1, cll 2017 lenov k6 vib quer cll
9919.UgxB81z6fTTnT36jZ4t4AaABAg,2021-05-29T00:35:13Z,João Eduardo MTB,"Eu tenho um s10+ cm exynos, vale a pena trocar por um desse?",0,mp_aDo-uH6I,"Xiaomi Mi 10T e 10T Pro, valem a pena ou não? [Análise/Review]",2021-01-27T14:00:53Z,https://www.youtube.com/watch?v=mp_aDo-uH6I,7419,128625,Canaltech,495,0, s10 cm exynos val pen troc dess 
9922.UgyvBCzsAUf-9OSs_eV4AaABAg,2020-10-30T20:41:42Z,Renato Pereira do Nascimento,Pow.... O gordinho do canaltech não é mais gordinho.,0,q0h8ynH-9FM,"TUDO sobre os iPhone 12, Mini, Pro e Pro Max | O QUE MUDOU?",2020-10-14T01:00:04Z,https://www.youtube.com/watch?v=q0h8ynH-9FM,51187,793848,Canaltech,2289,1, pow gordinh canaltech nao gordinh 
9927.UgwlgH8UKCM8QGCmrEF4AaABAg,2020-08-01T20:52:40Z,Bruno Castro,"Comprei o meu no Brasil em junho. Tive problema com o áudio no ouvido, ficou uns dias funcionando só no viva voz. Mas foi resolvido na assistência técnica da loja. Por ora estou super satisfeito com o aparelho. Melhor que tive até agora.",0,bKK4VnZ_vbk,REDMI NOTE 9S! O melhor CUSTO BENEFÍCIO da FAMÍLIA REDMI? A XIAOMI ACERTOU? REVIEW!,2020-07-28T21:35:08Z,https://www.youtube.com/watch?v=bKK4VnZ_vbk,6378,84493,Be!Tech,807,1, compr brasil junh problem audi ouv fic uns dias funcion viv voz resolv assistenc tecnic loj ora sup satisfeit aparelh melhor agor 
9930.Ugz5kkTxHCayf5595994AaABAg,2021-03-15T02:40:00Z,Isabella Silva,Tenho ele super bom a única coisa ruim nele é que não pega filtro no Instagram 😕,5,6NgZeAQLdqA,LG K22 é bom? Vale a Pena? Análise Completa,2020-09-30T21:00:00Z,https://www.youtube.com/watch?v=6NgZeAQLdqA,3507,132714,Canal É Bom?,817,0, sup bom unic cois ruim nel nao peg filtr instagr :rosto_confuso: 
9931.UgxNsYrh2C0ZnS5VNM54AaABAg,2020-06-18T22:01:08Z,Gonçalo Rocha,Se tem película como funciona a impressão digital?,0,WExKQvcFWNc,Mi 10 MAIS BARATO💲 Xiaomi Mi 10 Lite 5G🔥,2020-06-18T16:08:44Z,https://www.youtube.com/watch?v=WExKQvcFWNc,2161,55065,Tiago Ramos,218,1, pelicul funcion impressa digital 
9932.UgxQWMBPIpu1WpPoqUV4AaABAg,2020-08-30T11:23:51Z,tiago migado,Qual o melhor telemóvel até 600€ ?,0,8Dp-oE8NPbA,Qual o MELHOR ?? Xiaomi Mi 10 Lite 5G vs Mi Note 10 Lite,2020-07-14T13:44:20Z,https://www.youtube.com/watch?v=8Dp-oE8NPbA,2744,66884,Tiago Ramos,318,1, melhor telemovel 600 
9936.UgxT1mVlT2y7bpLZZrF4AaABAg,2020-11-02T16:42:59Z,DJ Paulo Barros,"Vou continuar com meu 11 Pro Max mesmo, não vale a pena a troca!!!!😎",0,zSioYBDGtpU,"IPhone 12 Pro, ACERTO ou ERRO da Apple? [Análise/Review]",2020-10-30T19:15:03Z,https://www.youtube.com/watch?v=zSioYBDGtpU,15577,161883,Canaltech,654,0, vou continu 11 pro max nao val pen troc :rosto_sorridente_com_oculos_escuros: 
9939.Ugz5gIfWsEPqHsmkqDV4AaABAg,2021-05-26T14:32:30Z,Daniel Vargas,"Olá Gesiel, xiaomi redmi 9 grava ligações?",0,k2xA73AtCUE,Xiaomi Redmi Note 9 vs Redmi 9 - ENTENDA QUAL O MELHOR PRA VOCÊ! QUAL COMPRAR? TEM MUITA DIFERENÇA?,2020-10-08T17:45:01Z,https://www.youtube.com/watch?v=k2xA73AtCUE,32003,450403,Gesiel Taveira,2621,0, ola gesiel xiaom redm 9 grav ligaco 
9942.Ugw5b7kOBtea6NrVShp4AaABAg,2021-05-20T11:22:58Z,David Jonas,Meu redmi 9 chegou ontem e estou amando ;Só que está descarregando rápido  alguém me ajuda oq eu faço?,0,85eTN4iyoxY,"REDMI 9, o verdadeiro XIAOMI bom e barato? Vale a pena COMPRAR esse SMARTPHONE pra VOCÊ? Olha isso!",2020-08-30T16:30:00Z,https://www.youtube.com/watch?v=85eTN4iyoxY,25810,365530,Gesiel Taveira,2416,1, redm 9 cheg ontem amand descarreg rap algu ajud oq fac 
9944.UgxaVvardiMoUasTIft4AaABAg,2021-06-09T19:23:56Z,Janilson Rocha,O que matou esse celular foi esse processador mediatek e 3Gb de ram.,0,4DV9lgzEKcI,"Redmi Note 9, esse XIAOMI tá vendendo MUITO! Será uma BOA OPÇÃO pra VOCÊ? Assista esse vídeo",2020-08-11T15:10:00Z,https://www.youtube.com/watch?v=4DV9lgzEKcI,50925,743566,Gesiel Taveira,4488,1, mat celul process mediatek 3gb ram 
9945.UgyQ2O6m2VwJxQpucmh4AaABAg,2021-01-28T15:33:28Z,Rafael Damasceno,"Não to achando ele pra comprar não, links no ali?",0,CKDLYTATKv8,"Xiaomi Mi 10T Lite, muito mais do que parece [Análise/Review]",2021-01-22T19:00:05Z,https://www.youtube.com/watch?v=CKDLYTATKv8,5668,103348,Canaltech,193,0, nao to achand compr nao links ali 
9948.Ugw1A3lad6VvQNq2b4l4AaABAg,2021-06-15T20:12:15Z,Léo Silva,"Comprei o meu hoje em 10 parcelas mais compensa é muito bom superou qualquer um da Moto , e por enquanto no Brasil o  ladrão ainda prefere o iPhone 😁",0,vkT1Rzy7TtE,Motorola One Fusion e Fusion+ [Unboxing],2020-07-30T16:00:33Z,https://www.youtube.com/watch?v=vkT1Rzy7TtE,20248,237605,Canaltech,632,1, compr hoj 10 parcel compens bom super qualqu mot enquant brasil ladra aind prefer iphon :rosto_contente_com_olhos_sorridentes: 
9949.Ugy6Hrid9y8W_INDm2B4AaABAg,2019-02-06T19:19:49Z,Ton SiLo,"A ideia e muito boa, mas pelo preço da pra começar a montar um bom pc gamer...com muitas mais possibilidades de jogos...",0,AqpQjThAYtU,ROG Phone: o smartphone gamer da ASUS [Análise / Review],2019-02-06T17:26:00Z,https://www.youtube.com/watch?v=AqpQjThAYtU,7394,85574,Canaltech,245,1, ide boa prec comec mont bom pc gam muit possibil jog 
9950.Ugy7YbLbKrL39CsbkHZ4AaABAg,2020-10-30T16:16:04Z,baiano👑🥺,Mano quanto custa esse celular?,0,pWDtQqeL688,ASUS ROG PHONE 3: MELHOR CELULAR para JOGOS ganha um SUCESSOR | Hands-on,2020-07-22T15:30:14Z,https://www.youtube.com/watch?v=pWDtQqeL688,4889,52557,TudoCelular,478,0, man quant cust celul 
9953.UgwrikTnmzJUFj4tdol4AaABAg,2020-08-30T22:27:37Z,Paulo Oliveira,Pedro faz a análise por favor.,11,vRuOOM8S3co,"Mi 10 Lite 5G: ""lite"" é apenas força de expressão [UNBOXING/HANDS-ON]",2020-08-30T19:45:01Z,https://www.youtube.com/watch?v=vRuOOM8S3co,6312,70027,Canaltech,218,0, pedr faz analis favor 
9957.Ugyx3nHOZXCy00RBJht4AaABAg,2021-06-29T15:18:10Z,Fernanda Silva,Compensa atualizar para o android 10?,1,8S7KLrWQ_HA,"NOVO GALAXY A10S (SIM, MAIS UM!!!) UNBOXING E IMPRESSÕES",2019-11-20T21:00:02Z,https://www.youtube.com/watch?v=8S7KLrWQ_HA,23175,533701,brasiliGEEKS,2007,0, compens atualiz android 10 
9960.Ugwj_4gLeL5pmnUyT_R4AaABAg,2021-04-09T19:46:02Z,PLAY MASTER FF,Na banggod ta 2990 128gb,0,jpWsHf_buf4,"O Mais caro da XIAOMI NO BRASIL, Xiaomi Mi 10T! O que ele tem de especial? É UMA SUPER MÁQUINA!",2020-11-20T15:21:34Z,https://www.youtube.com/watch?v=jpWsHf_buf4,6905,113195,Jersu,534,1, banggod ta 2990 128gb
9966.UgziUPv_kw2vlGOzLix4AaABAg,2021-06-21T14:15:29Z,Vitor Hugo,Que jogo é esse do teste,0,mp_aDo-uH6I,"Xiaomi Mi 10T e 10T Pro, valem a pena ou não? [Análise/Review]",2021-01-27T14:00:53Z,https://www.youtube.com/watch?v=mp_aDo-uH6I,7419,128625,Canaltech,495,1, jog test
9969.UgzkiG7U8BsJ5myQGl94AaABAg,2021-05-09T20:22:13Z,xiaomi redmi 9 travando muito,"https://youtu.be/pX7KdtCZLGA;;Galera assistem este vídeo, este é o meu telefone o REDMI 9 e olhem se é possível usar este telefone, e olha que formatei ele quinta feira passada.",0,DWItlIiMRug,O XIAOMI MAIS BARATO 🤑 REDMI 9 ESTÁ UM ESPETÁCULO PELO SEU PREÇO 😍,2020-07-03T22:00:03Z,https://www.youtube.com/watch?v=DWItlIiMRug,17234,263215,K Tech,1373,0, https youtu be px7kdtczlga gal assist vid telefon redm 9 olhem possivel usar telefon olha format quint feir pass 
9970.UgykKWtvblf4Pzj4Q-V4AaABAg,2021-05-23T00:06:06Z,Ursomorfo,"Estava pensando em sair do meu iphone 8 plus para pegar esse aparelho, mais desisti, não gostei muito das imagens dele, apesar que tem snapdragon ja vendendo no brasil. segundo os reviews e comentarios de alguns videos que vi no youtube e conversando com algumas pessoas que tem, desisti de comprar por que ele usando app da camera ele tem um pequeno superaquecimento, eles alegam que não interfere mais e estranho um app de camera o celular ficar quente, e não gostei muito dos videos dele.;Ate pensei em pegar um melhor mais pelos preços compensa eu trocar meu 8 plus por outro iphone pagando diferença pouca.",0,AdxPcBQqLck,"CHEGOU! Galaxy S20 FE, um SAMSUNG LINDO e POTENTE, mas não é PERFEITO! Unboxing e Impressões",2020-11-17T15:30:00Z,https://www.youtube.com/watch?v=AdxPcBQqLck,28261,431688,Gesiel Taveira,1710,0, pens sair iphon 8 plus peg aparelh desist nao gost imagens apes snapdragon vend brasil segund reviews comentari alguns vid vi youtub convers algum pesso desist compr usand app cam pequen superaquec aleg nao interfer estranh app cam celul fic quent nao gost vid pens peg melhor prec compens troc 8 plus outr iphon pag diferenc pouc 
9971.Ugxdeu57Wxrb8YEDrfR4AaABAg,2021-04-02T12:01:00Z,Josy Mello,Nossa a câmera é  boa mesmo porque o cara nem é tão bonito e a foto ficou boa!;Parabéns!,0,bTwsyaDgD6g,GALAXY A71! SERÁ ELE o REI da SAMSUNG!? COMPLETO e com ÓTIMAS CÂMERAS! REVIEW!,2020-07-10T21:15:59Z,https://www.youtube.com/watch?v=bTwsyaDgD6g,17588,321012,Be!Tech,1747,1, cam boa porqu car tao bonit fot fic boa parabens 
9972.Ugx7Berx8I8WKJ4gjL94AaABAg,2021-04-21T06:33:43Z,Larissa Santanna,"Eu comprei o meu dia 20/04, e a previsão é de chegar 23/04 aaaaaaa",1,bt2Xrm4Grl4,"Galaxy M31, o MELHOR SAMSUNG ""barato"" de 2020? Esse VOCÊ vai GOSTAR! Unboxing e Impressões",2020-07-10T14:25:01Z,https://www.youtube.com/watch?v=bt2Xrm4Grl4,65560,934488,Gesiel Taveira,5132,1, compr dia 20 04 previsa cheg 23 04 aaaaaaa
9975.UgztcXtD5aE-UJVm-9x4AaABAg,2021-06-11T22:20:06Z,Godzilla,Eu comprei o moto g9play eu ia comprar esse mais o moto g9play e um pouco melhor.,0,Tkca_FXdzqY,"MOTO E7 PLUS! O mais ""BASICÃO"" da MOTOROLA EVOLUIU e FICOU BEM INTERSSANTE! UNBOXING!",2020-10-03T19:26:53Z,https://www.youtube.com/watch?v=Tkca_FXdzqY,11223,250855,Be!Tech,1632,1, compr mot g9play ia compr mot g9play pouc melhor 
9984.Ugx1AfbP1rgNCV0vywB4AaABAg,2020-09-20T01:50:16Z,Emilly Sophia,"Comprei o meu hoje no magazine Luiza, com o cupom de desconto saiu por 1.759 🤗🤗🤗🤗🤗",1,F3WsSoo7TR8,MOTOROLA ONE FUSION PLUS! MUITOS ACERTOS em VÁRIOS SENTIDOS! BOA MOTOROLA! UNBOXING!,2020-08-03T21:10:48Z,https://www.youtube.com/watch?v=F3WsSoo7TR8,9967,200034,Be!Tech,1083,1, compr hoj magazin luiz cupom descont saiu 1 759 :rosto_abracando: :rosto_abracando: :rosto_abracando: :rosto_abracando: :rosto_abracando: 
9990.Ugz4MHAKLSZjySMHC8p4AaABAg,2020-10-22T19:19:10Z,Saulo Lima,"Entrada em cima , n gosto ! Gosto de entrada embaixo😏. Rocha Dudu 2020!!!;Brinks Dudu 😂😂sou seu fã.",0,uwlW-aTc5j4,MOTOROLA EDGE+! O MELHOR MOTOROLA JA FEITO! Mas tem um ERRO GRAVE! Unboxing,2020-07-02T11:59:43Z,https://www.youtube.com/watch?v=uwlW-aTc5j4,11290,117110,Dudu Rocha,835,1, entrad cim n gost gost entrad embaix :rosto_com_sorriso_maroto: roch dudu 2020 brinks dudu :rosto_chorando_de_rir: :rosto_chorando_de_rir: fa 
9993.Ugy9hH2G4Nq55fBuJ414AaABAg,2020-12-06T20:06:26Z,Andressa Tenório,Sempre quis dizer isso.... assistindo do meu a71 Prata 🥰😁  ele é tudo de bom ..,1,w8ZokAmv8yE,Review Samsung Galaxy A71: um celular intermediário completo – TecMundo,2020-08-10T17:25:44Z,https://www.youtube.com/watch?v=w8ZokAmv8yE,15444,257622,TecMundo,1155,1, sempr quis diz assist a71 prat :rosto_sorridente_com_3_coracoes: :rosto_contente_com_olhos_sorridentes: tud bom 
